ten_gpa,twelth_gpa,colz_gpa,nimcet_marks,psqt_gpa,me_gpa,co_gpa,pscp_gpa,pscp_lab_gpa,foss_lab_gpa,sgpa1,afm_gpa,ds_gpa,ss_gpa,oops_gpa,aad_gpa,ds_lab_gpa,ss_lab_gpa,oops_lab_gpa,sgpa2,cgpa2,os_gpa,dbms_gpa,wt_gpa,ospm_gpa,ads_gpa,os_lab_gpa,dbms_lab_gpa,wt_lab_gpa,sgpa3,cgpa3,pdwdm_gpa,ccn_gpa,se_gpa,ooad_gpa,dos_gpa,ke_lab_gpa,ccn_lab_gpa,set_lab_gpa,sgpa4,cgpa4,nps_gpa,uc_gpa,cc_gpa,dpsa_gpa,stt_gpa,seminar_viva_gpa,nps_lab_gpa,stt_lab_gpa,sgpa5,cgpa5,project_gpa,cgpa_final
5.95,5.21,7.76,519.34,6,7,7,6,6,7,6.29,7,5,6,7,5,7,5,6,6.0,6.14,9,9,9,9,6,10,8,10,8.75,7.01,9,8,6,6,8,8,7,6,7.25,7.07,8,7,7,5,6,6,8,5,6.5,6.96,7,6.96
6.15,7.7,7.53,551.64,6,7,8,8,10,8,8.0,6,10,9,8,8,9,8,9,8.38,8.19,7,6,8,9,10,7,5,8,7.5,7.96,6,6,7,6,8,5,5,8,6.38,7.57,6,6,5,5,8,8,5,7,6.25,7.3,8,7.42
8.4,8.55,8.39,811.73,10,8,9,10,8,10,9.0,8,9,10,9,9,8,9,8,8.75,8.88,9,7,7,9,10,9,6,8,8.12,8.62,7,8,10,8,10,5,9,9,8.25,8.53,7,10,8,7,10,8,7,8,8.12,8.45,10,8.71
9.19,7.61,7.14,437.22,7,6,7,5,7,6,6.29,7,6,6,5,6,7,8,6,6.38,6.33,5,8,7,7,6,5,7,6,6.38,6.35,7,6,6,8,6,5,7,5,6.25,6.32,7,6,5,7,7,6,6,6,6.25,6.31,6,6.26
7.19,7.49,7.09,546.95,7,6,9,9,9,8,8.14,8,8,10,10,8,8,9,10,8.88,8.51,7,7,8,6,7,8,7,9,7.38,8.13,8,9,9,9,8,7,8,9,8.38,8.2,8,9,10,10,10,8,8,10,9.12,8.38,9,8.48
9.16,7.89,6.98,570.49,6,8,5,5,5,6,5.86,8,6,5,5,8,5,6,5,6.0,5.93,6,6,5,10,6,5,7,6,6.38,6.08,6,6,8,8,6,7,5,8,6.75,6.25,6,6,6,8,8,5,7,9,6.88,6.37,7,6.48
7.55,7.29,7.09,504.4,6,5,6,7,9,9,7.0,5,8,6,8,5,7,8,8,6.88,6.94,7,9,6,6,7,7,9,6,7.12,7.0,9,6,8,8,7,9,6,9,7.75,7.19,6,7,5,9,7,6,5,8,6.62,7.07,6,6.89
7.89,6.24,7.88,397.26,8,8,7,8,7,8,7.43,9,9,10,8,6,8,10,9,8.62,8.02,6,5,10,7,10,7,5,9,7.38,7.81,5,6,8,7,5,5,6,8,6.25,7.42,5,6,6,7,6,8,5,5,6.0,7.14,5,6.78
6.44,5.67,5.42,394.5,5,5,5,7,8,6,5.86,8,8,9,8,7,8,9,10,8.38,7.12,7,8,7,6,7,8,7,8,7.25,7.16,8,6,7,6,8,7,5,6,6.62,7.03,6,7,8,5,8,5,6,7,6.5,6.92,8,7.1
7.33,7.62,6.21,615.44,5,6,5,8,9,9,7.0,6,8,7,6,7,7,6,6,6.62,6.81,6,6,9,5,7,7,6,8,6.75,6.79,5,7,8,6,7,6,5,8,6.5,6.72,8,7,6,6,8,8,8,8,7.38,6.85,7,6.88
8.65,8.73,8.55,704.05,6,7,7,8,10,10,7.57,9,8,8,7,6,7,10,6,7.62,7.6,9,7,8,7,9,9,8,9,8.25,7.81,6,8,6,5,8,6,8,6,6.62,7.52,9,6,7,6,5,8,8,5,6.75,7.36,5,6.97
5.25,7.87,5.22,631.74,5,7,8,6,5,8,6.29,6,8,5,7,5,10,5,7,6.62,6.45,9,5,8,7,7,8,5,9,7.25,6.72,5,8,8,6,8,5,7,7,6.75,6.73,7,6,6,7,8,8,8,8,7.25,6.83,8,7.03
8.14,8.61,8.27,883.55,8,8,8,10,10,10,9.0,9,9,9,9,8,8,9,8,8.62,8.81,8,8,10,8,10,8,8,10,8.75,8.79,9,9,9,10,9,8,7,8,8.62,8.75,9,9,10,9,8,10,9,7,8.88,8.77,8,8.64
8.36,7.62,5.96,542.41,7,7,5,7,8,7,7.0,8,6,6,9,9,7,6,9,7.5,7.25,6,7,6,9,7,7,8,6,7.0,7.17,6,6,6,8,6,6,5,6,6.12,6.91,7,5,8,8,7,6,8,6,6.88,6.9,5,6.58
5.49,5.79,7.27,422.77,6,6,5,6,7,8,6.14,6,5,5,6,7,6,7,7,6.12,6.13,7,7,5,8,5,8,7,6,6.62,6.29,6,8,8,7,6,7,9,9,7.5,6.6,7,6,8,8,8,7,7,6,7.12,6.7,8,6.92
8.5,7.43,7.32,598.48,7,7,9,8,9,10,8.29,7,8,10,9,8,10,9,8,8.62,8.45,8,10,10,9,7,9,9,9,8.88,8.6,10,9,9,9,9,9,10,8,9.12,8.73,10,9,8,7,10,9,9,10,9.0,8.78,9,8.82
9.39,7.52,5.29,509.54,6,8,8,5,5,7,6.71,5,7,5,7,7,5,6,9,6.38,6.55,7,6,7,7,7,7,7,6,6.75,6.61,6,7,8,8,7,5,6,7,6.75,6.65,8,6,5,7,6,7,8,6,6.62,6.64,6,6.54
5.33,5.38,5.86,428.05,7,6,8,5,7,6,6.57,5,5,5,6,9,6,7,6,6.12,6.35,8,10,8,5,6,6,9,8,7.5,6.73,9,8,7,7,7,7,7,7,7.38,6.89,7,6,8,8,8,7,5,7,7.0,6.91,8,7.1
7.06,6.77,7.85,398.44,8,8,5,8,9,8,7.29,7,8,9,10,5,9,9,10,8.38,7.83,7,5,7,9,6,5,6,8,6.62,7.43,6,7,7,6,8,6,7,8,6.88,7.29,8,7,6,7,6,7,6,6,6.62,7.16,7,7.13
5.69,6.57,7.88,598.23,7,9,9,7,9,8,8.14,8,6,9,7,9,8,8,7,7.75,7.95,10,7,9,9,5,9,7,9,8.12,8.0,5,10,8,9,9,6,10,8,8.12,8.03,10,8,10,7,9,9,9,10,9.0,8.23,10,8.52
9.12,8.72,8.87,786.79,9,10,10,9,10,8,9.29,9,5,8,10,10,7,7,10,8.25,8.77,8,9,7,9,6,9,8,6,7.75,8.43,8,8,10,8,9,8,7,10,8.5,8.45,8,10,9,9,10,8,7,10,8.88,8.53,9,8.61
8.93,8.07,9.77,797.92,8,8,9,8,10,8,8.71,10,10,7,10,10,9,7,8,8.88,8.8,8,10,7,9,9,7,10,6,8.25,8.61,10,9,8,10,7,9,9,8,8.75,8.65,10,9,8,9,9,8,10,10,9.12,8.74,8,8.62
9.56,7.46,7.27,630.91,7,6,8,7,9,9,7.43,5,7,8,7,5,7,6,7,6.5,6.96,10,9,5,8,8,10,10,5,8.12,7.35,8,6,6,6,9,9,5,7,7.0,7.26,5,6,8,5,6,7,5,6,6.0,7.01,7,7.01
5.03,6.69,6.66,605.17,6,6,6,7,6,6,6.14,7,7,9,5,6,9,9,5,7.12,6.63,5,6,8,7,8,5,6,9,6.75,6.67,5,6,6,6,5,6,7,5,5.75,6.44,6,7,7,6,7,6,5,8,6.5,6.45,8,6.71
6.69,6.82,5.52,410.74,5,8,5,6,8,5,6.29,8,6,7,7,7,6,7,8,7.0,6.64,7,5,8,10,5,6,6,7,6.75,6.68,5,7,8,6,8,6,8,9,7.12,6.79,8,8,6,7,7,8,7,8,7.38,6.91,6,6.76
6.56,6.71,7.45,397.31,8,7,5,8,10,7,7.29,7,7,9,7,7,8,9,8,7.75,7.52,7,8,5,6,7,7,8,6,6.75,7.26,9,7,6,6,7,10,6,5,7.0,7.2,7,6,5,6,7,5,6,7,6.12,6.98,6,6.82
6.23,6.71,7.03,608.94,7,7,9,6,5,6,6.71,6,8,6,7,7,10,5,9,7.25,6.98,9,10,7,5,9,10,9,8,8.38,7.45,9,7,6,8,10,9,8,6,7.88,7.56,6,6,8,8,6,6,7,5,6.5,7.34,7,7.29
5.82,7.32,7.36,462.6,7,7,7,5,7,7,6.57,5,6,6,6,7,7,6,8,6.38,6.48,8,6,8,8,6,9,6,7,7.25,6.73,5,8,8,6,8,5,7,9,7.0,6.8,7,8,7,5,8,7,7,7,7.0,6.84,9,7.2
8.24,8.82,9.2,808.45,9,9,8,10,9,10,9.29,9,10,10,9,8,9,10,10,9.38,9.33,10,10,10,10,9,9,9,10,9.62,9.43,9,9,10,8,9,10,9,8,9.0,9.32,9,9,9,7,9,8,9,9,8.62,9.18,10,9.32
9.7,7.98,7.21,468.33,8,6,6,8,8,8,7.0,8,9,9,10,6,9,8,10,8.62,7.81,8,7,6,8,8,9,6,6,7.25,7.62,8,7,8,7,9,9,7,7,7.75,7.65,8,7,6,6,8,6,9,9,7.38,7.6,9,7.83
8.64,8.92,8.93,844.4,10,8,8,9,10,10,9.14,8,7,10,8,9,6,10,9,8.38,8.76,9,6,8,7,6,8,5,9,7.25,8.26,6,6,7,9,9,6,7,7,7.12,7.97,5,6,7,9,7,5,6,6,6.38,7.65,6,7.38
6.39,6.11,7.61,484.82,5,5,6,7,7,7,6.14,7,7,9,6,7,7,9,8,7.5,6.82,5,9,9,7,7,6,8,8,7.38,7.01,8,6,7,7,6,7,5,6,6.5,6.88,5,8,6,8,7,7,6,7,6.75,6.85,8,7.05
6.86,6.52,5.12,567.32,7,8,5,5,6,5,6.29,8,5,7,5,7,7,8,7,6.75,6.52,7,5,9,6,5,6,5,9,6.5,6.51,6,7,6,7,6,5,8,7,6.5,6.51,8,8,8,6,5,7,8,6,7.0,6.61,6,6.51
5.49,6.68,5.54,619.28,6,7,6,7,6,6,6.14,8,6,7,9,6,6,9,8,7.38,6.76,5,8,9,9,7,6,9,8,7.62,7.05,9,8,8,7,5,9,9,8,7.88,7.26,9,8,8,6,9,6,8,9,7.88,7.38,9,7.65
8.18,8.44,9.54,865.72,8,10,8,9,8,8,8.71,10,10,9,8,8,10,10,9,9.25,8.98,9,7,10,8,10,9,8,10,8.88,8.95,7,8,8,8,8,7,7,9,7.75,8.65,8,10,10,8,9,10,8,8,8.88,8.69,10,8.91
9.1,8.09,9.28,933.72,9,10,10,8,10,7,9.0,9,10,8,8,8,10,7,9,8.62,8.81,9,8,9,10,10,8,7,10,8.88,8.83,7,9,10,8,10,8,8,9,8.62,8.78,10,9,10,8,10,8,9,8,9.0,8.82,9,8.85
9.59,8.06,8.89,695.51,6,8,9,6,6,6,7.14,8,7,8,5,9,8,10,7,7.75,7.45,8,7,8,8,8,8,8,7,7.75,7.55,7,6,7,7,6,8,6,5,6.5,7.29,5,6,7,7,6,6,6,5,6.0,7.03,5,6.69
6.43,5.03,7.51,530.79,6,7,7,8,7,6,6.86,6,8,6,8,7,9,7,8,7.38,7.12,9,6,10,6,9,8,7,10,8.12,7.45,5,8,8,6,8,5,7,9,7.0,7.34,9,8,7,6,9,8,9,8,8.0,7.47,10,7.89
9.32,7.59,6.42,433.74,7,6,5,7,6,7,6.43,6,7,6,7,6,8,5,6,6.38,6.4,6,8,9,7,8,6,8,10,7.75,6.85,7,6,8,6,7,8,7,7,7.0,6.89,6,6,7,5,8,8,6,8,6.75,6.86,7,6.88
8.07,6.59,6.34,470.72,5,5,7,7,8,8,6.43,6,7,5,5,7,6,6,6,6.0,6.21,9,7,5,6,5,8,8,6,6.75,6.39,8,7,8,8,10,9,6,7,7.88,6.76,8,7,6,7,6,7,7,6,6.75,6.76,5,6.47
5.46,6.56,6.37,457.55,8,6,8,8,8,8,7.71,7,6,8,8,6,6,8,8,7.12,7.42,7,7,7,5,6,7,8,8,6.88,7.24,7,6,6,8,7,6,6,5,6.38,7.02,7,8,7,7,7,8,6,6,7.0,7.02,8,7.18
6.1,6.95,6.78,532.37,7,8,6,8,10,8,7.43,9,7,8,8,6,8,9,7,7.75,7.59,6,5,8,8,6,6,5,7,6.38,7.19,5,6,5,7,5,6,5,6,5.62,6.79,5,8,8,6,5,7,5,6,6.25,6.69,6,6.57
5.55,5.53,5.06,536.89,6,6,7,6,6,5,6.14,8,6,6,5,8,5,8,5,6.38,6.26,8,8,10,7,6,7,7,10,7.88,6.8,8,7,8,8,9,8,8,6,7.75,7.04,6,7,6,7,7,8,5,6,6.5,6.93,8,7.11
6.23,7.74,5.31,563.22,7,5,5,5,5,5,5.29,6,5,7,6,6,7,9,5,6.38,5.83,5,8,6,7,6,6,8,6,6.5,6.06,8,7,7,6,5,9,7,7,7.0,6.29,7,6,6,6,7,6,7,8,6.62,6.36,8,6.63
6.3,7.43,5.26,417.18,5,6,6,8,9,8,6.71,5,5,9,8,7,5,9,10,7.25,6.98,5,8,8,8,5,5,9,8,7.0,6.99,7,5,5,8,5,8,6,5,6.12,6.77,5,6,6,7,5,8,6,5,6.0,6.62,6,6.51
5.5,6.78,7.88,512.69,8,8,9,8,9,10,8.43,9,9,9,9,6,10,8,10,8.75,8.59,10,6,8,8,10,9,5,9,8.12,8.43,7,5,7,5,10,7,6,7,6.75,8.01,5,8,9,6,7,10,6,7,7.25,7.86,8,7.88
7.9,6.82,6.44,443.63,8,6,6,7,7,7,6.86,7,5,6,7,6,5,8,9,6.62,6.74,8,8,8,6,5,7,8,9,7.38,6.95,9,6,8,6,8,8,6,7,7.25,7.03,6,7,8,7,8,6,7,9,7.25,7.07,8,7.23
7.98,5.06,5.22,449.71,8,6,7,8,10,9,7.57,8,8,9,9,7,8,8,10,8.38,7.98,8,9,7,5,9,7,9,8,7.75,7.9,9,7,8,6,9,10,8,9,8.25,7.99,8,8,7,5,9,6,8,8,7.38,7.87,8,7.89
8.54,7.7,6.84,527.0,6,6,7,5,7,6,6.29,5,5,6,6,7,6,6,5,5.75,6.02,8,8,8,7,5,8,7,8,7.38,6.47,7,7,7,7,8,6,5,8,6.88,6.57,7,7,7,7,8,8,8,7,7.38,6.74,8,6.95
7.78,7.13,6.05,617.74,6,8,8,7,9,6,7.29,8,5,7,5,7,7,8,7,6.75,7.02,8,9,8,8,6,9,10,8,8.25,7.43,8,8,5,8,8,8,8,6,7.38,7.42,9,8,6,9,5,7,8,6,7.25,7.38,5,6.99
5.63,7.17,5.2,533.4,5,5,8,5,6,7,5.86,8,5,5,6,5,5,5,5,5.5,5.68,10,9,9,5,5,10,9,10,8.38,6.58,8,8,8,8,9,9,8,9,8.38,7.03,9,8,6,9,8,6,8,7,7.62,7.15,9,7.46
7.38,7.03,5.49,546.95,8,5,6,8,8,8,6.86,6,5,7,8,7,6,8,7,6.75,6.8,8,6,6,7,5,9,5,6,6.5,6.7,5,7,8,6,7,6,7,8,6.75,6.71,8,7,6,6,9,8,9,10,7.88,6.95,10,7.46
8.14,8.3,8.66,726.03,6,8,7,9,8,10,7.71,9,9,8,10,5,8,10,10,8.62,8.17,8,8,10,7,10,7,9,9,8.5,8.28,8,9,10,9,8,9,9,9,8.88,8.43,10,8,10,9,9,10,10,8,9.25,8.59,9,8.66
9.21,8.04,8.63,782.56,9,10,8,8,8,8,8.43,9,8,8,10,9,10,9,8,8.88,8.65,10,10,10,9,9,9,10,9,9.5,8.94,9,10,9,9,10,8,10,9,9.25,9.01,10,9,8,8,9,9,9,9,8.88,8.99,8,8.82
8.85,7.17,7.0,450.32,8,6,8,6,5,5,6.43,5,7,6,5,7,8,7,5,6.25,6.34,9,10,6,7,8,10,10,7,8.38,7.02,10,8,7,8,10,10,7,8,8.5,7.39,9,7,6,7,5,8,9,6,7.12,7.34,6,7.11
5.48,6.3,5.26,403.26,5,8,8,7,7,8,6.86,6,6,8,7,5,6,9,6,6.62,6.74,9,9,6,8,7,9,10,7,8.12,7.2,8,8,7,6,8,7,8,7,7.38,7.24,8,8,6,6,6,7,9,7,7.12,7.22,6,7.02
5.66,5.89,7.52,398.11,6,5,5,7,8,7,6.29,6,5,8,8,7,5,8,10,7.12,6.7,5,8,5,5,5,6,7,5,5.75,6.39,8,7,7,7,5,8,8,7,7.12,6.57,8,5,5,6,6,5,8,6,6.12,6.48,6,6.4
5.93,7.49,5.55,604.81,5,6,8,8,10,9,7.71,6,6,7,7,8,5,7,7,6.62,7.17,10,6,9,7,7,10,7,9,8.12,7.48,7,8,8,6,10,8,9,9,8.12,7.64,9,8,6,5,9,8,9,9,7.88,7.69,9,7.91
8.72,8.76,8.1,896.49,9,10,8,9,8,8,8.86,8,10,9,10,10,10,8,9,9.25,9.05,6,8,7,10,9,5,9,8,7.75,8.62,8,8,10,10,6,8,7,9,8.25,8.53,7,10,8,9,9,9,5,8,8.12,8.45,9,8.54
9.66,9.18,9.32,650.26,9,7,9,7,8,9,8.0,9,6,7,9,7,5,6,9,7.25,7.62,10,10,7,8,7,10,10,8,8.75,8.0,10,10,8,10,10,9,10,7,9.25,8.31,10,8,9,8,9,9,9,8,8.75,8.4,8,8.33
8.06,9.76,9.91,666.98,7,8,6,7,6,9,7.43,7,8,9,6,10,10,9,7,8.25,7.84,7,8,5,7,9,6,8,5,6.88,7.52,7,8,7,7,5,6,9,8,7.12,7.42,8,6,8,7,7,6,7,6,6.88,7.31,7,7.26
7.26,7.88,6.76,455.23,5,6,5,7,7,8,6.29,8,7,7,6,6,8,6,8,7.0,6.64,5,6,7,5,8,5,6,8,6.25,6.51,7,7,7,6,5,5,6,6,6.12,6.41,7,6,8,5,7,8,7,6,6.75,6.48,7,6.57
7.65,7.31,7.15,581.71,7,7,6,8,7,8,7.14,6,7,9,7,9,6,10,9,7.88,7.51,8,6,7,8,7,9,6,6,7.12,7.38,5,8,8,7,7,6,8,9,7.25,7.35,8,5,7,8,6,5,7,7,6.62,7.2,7,7.17
6.22,7.0,5.98,593.25,7,8,5,8,8,10,7.57,7,8,9,7,9,9,10,9,8.5,8.04,5,6,9,7,9,6,7,9,7.25,7.77,6,5,8,7,5,7,6,8,6.5,7.46,5,6,7,7,9,8,5,8,6.88,7.34,9,7.62
8.93,7.97,6.77,414.56,5,7,7,7,9,7,7.0,7,6,7,6,8,8,7,5,6.75,6.88,8,10,10,9,7,9,10,10,9.12,7.62,10,7,7,8,8,10,8,6,8.0,7.72,8,6,8,9,7,6,7,6,7.12,7.6,8,7.66
6.35,6.57,6.02,647.7,8,7,6,5,6,5,6.0,8,6,6,6,5,5,6,5,5.88,5.94,6,5,8,8,6,5,5,9,6.5,6.13,6,7,7,6,7,6,6,6,6.38,6.19,8,8,6,7,7,8,7,7,7.25,6.4,8,6.67
6.98,7.81,6.45,513.4,5,6,7,7,7,6,6.43,7,8,8,9,7,9,7,8,7.88,7.15,6,6,6,6,7,7,7,7,6.5,6.94,6,6,7,7,6,5,5,6,6.0,6.7,5,7,8,8,8,8,6,8,7.25,6.81,8,7.01
8.66,8.44,8.52,648.73,8,6,7,7,9,7,7.57,7,9,8,7,7,10,10,7,8.12,7.85,8,7,9,5,7,8,7,7,7.25,7.65,8,6,7,6,9,9,7,6,7.25,7.55,6,7,7,6,6,6,7,7,6.5,7.34,5,6.95
6.7,5.89,6.59,456.81,7,6,7,5,6,6,6.0,7,6,5,7,6,6,6,7,6.25,6.12,7,7,7,7,5,8,7,6,6.75,6.33,8,6,7,7,7,8,5,8,7.0,6.5,7,8,7,7,6,7,7,5,6.75,6.55,7,6.62
5.98,7.06,6.31,613.54,6,7,5,8,7,7,6.86,6,6,8,7,6,5,10,7,6.88,6.87,5,5,7,8,5,5,5,5,5.62,6.45,6,8,6,8,6,6,7,7,6.75,6.53,8,8,8,7,5,5,7,6,6.75,6.57,5,6.31
5.03,7.03,6.59,497.35,5,5,6,6,5,7,6.0,6,7,8,8,7,6,7,7,7.0,6.5,6,5,6,7,7,6,5,5,5.88,6.29,6,5,7,8,7,6,6,7,6.5,6.34,6,8,6,8,6,7,7,7,6.88,6.45,7,6.54
5.57,7.27,7.3,563.75,8,9,8,7,9,7,7.86,8,7,7,7,9,7,9,8,7.75,7.8,6,8,7,8,7,6,6,7,6.88,7.5,9,6,8,8,6,10,5,9,7.62,7.53,6,8,7,9,9,8,5,8,7.5,7.52,8,7.6
8.48,8.73,8.6,933.37,8,8,8,8,7,10,8.14,10,9,7,7,10,9,7,6,8.12,8.13,9,8,7,7,8,10,9,7,8.12,8.13,9,9,8,10,7,10,10,6,8.62,8.25,10,9,8,9,8,8,9,8,8.62,8.32,6,7.94
6.47,6.12,5.26,581.75,5,6,8,5,5,7,6.0,6,8,7,6,7,10,5,5,6.75,6.38,10,9,8,6,8,10,7,7,8.12,6.96,9,6,8,8,10,9,5,7,7.75,7.15,6,6,6,7,8,7,5,8,6.62,7.05,8,7.21
7.71,6.11,6.3,453.37,7,5,6,6,8,6,6.29,8,7,5,8,5,8,7,7,6.88,6.58,7,8,5,5,6,7,9,5,6.5,6.56,8,7,8,7,7,8,8,8,7.62,6.82,7,6,5,8,8,6,6,6,6.5,6.76,9,7.13
8.27,5.15,7.19,408.24,8,8,7,7,7,5,7.0,8,7,8,8,6,7,8,7,7.38,7.19,8,5,10,7,7,8,5,8,7.25,7.21,6,8,6,7,9,6,8,5,6.88,7.13,7,6,7,7,7,6,6,6,6.5,7.0,8,7.17
6.87,7.27,5.85,466.42,5,7,7,6,5,6,5.86,7,7,6,8,6,7,8,8,7.12,6.49,6,5,5,7,8,6,5,5,5.88,6.29,6,8,8,8,5,6,9,7,7.12,6.49,7,8,6,9,9,5,6,9,7.38,6.67,9,7.06
8.8,8.92,9.37,922.52,10,8,9,9,8,8,8.86,8,10,9,8,9,9,8,10,8.88,8.87,9,7,10,9,9,10,6,10,8.75,8.83,7,9,9,9,10,7,10,9,8.75,8.81,8,8,10,10,9,8,9,8,8.75,8.8,7,8.5
8.45,8.17,9.62,839.33,9,10,10,10,10,9,9.43,10,8,9,10,8,7,9,9,8.75,9.09,10,10,9,10,9,10,9,10,9.62,9.27,10,9,10,8,9,10,10,9,9.38,9.29,10,10,8,6,9,10,9,8,8.75,9.19,9,9.15
9.69,7.17,6.08,481.52,8,8,8,5,5,7,6.86,8,6,5,5,9,5,5,6,6.12,6.49,9,7,9,7,6,9,7,9,7.88,6.95,7,6,8,7,10,6,6,9,7.38,7.06,7,6,7,6,7,6,8,8,6.88,7.02,5,6.69
7.33,7.09,6.86,520.33,6,6,5,6,8,8,6.29,6,8,5,8,6,6,5,10,6.75,6.52,6,6,5,8,8,7,5,6,6.38,6.47,7,6,8,7,7,7,7,6,6.88,6.57,5,6,7,6,8,7,5,9,6.62,6.58,6,6.49
8.44,8.8,9.9,809.12,9,9,9,8,10,8,8.86,7,9,10,8,8,8,9,9,8.5,8.68,8,9,8,9,8,8,9,7,8.25,8.54,10,9,9,8,7,8,10,10,8.88,8.62,10,8,9,7,8,9,10,9,8.75,8.65,7,8.37
8.63,8.28,8.75,651.92,9,6,7,6,8,8,7.43,6,9,5,8,10,8,6,8,7.5,7.46,7,9,8,7,8,6,10,9,8.0,7.64,8,7,6,8,6,7,5,6,6.62,7.39,7,7,8,7,5,6,8,6,6.75,7.26,6,7.05
5.13,5.56,6.68,425.05,7,5,7,7,9,8,7.0,6,6,5,9,8,7,7,8,7.0,7.0,6,8,5,6,7,6,8,5,6.38,6.79,9,6,8,5,7,8,6,9,7.25,6.91,6,7,6,5,9,6,5,8,6.5,6.83,8,7.02
9.25,8.28,9.37,666.42,9,6,7,9,8,10,8.29,8,8,8,9,10,10,10,8,8.88,8.58,8,6,6,5,9,9,7,6,7.0,8.06,5,9,10,8,8,6,9,9,8.0,8.04,10,9,10,9,10,9,9,10,9.5,8.33,10,8.61
9.72,8.68,9.87,944.04,9,8,10,10,9,10,9.14,9,9,9,9,8,10,9,7,8.75,8.95,9,9,8,8,9,10,10,8,8.88,8.92,7,9,10,10,9,8,9,9,8.88,8.91,10,10,9,9,9,9,10,9,9.38,9.01,9,9.01
9.71,8.78,8.93,743.83,9,7,7,6,7,6,6.86,6,6,8,6,8,7,8,6,6.88,6.87,8,5,6,6,5,7,5,7,6.12,6.62,5,7,8,8,8,6,8,9,7.38,6.81,6,7,8,7,8,6,5,9,7.0,6.85,7,6.87
7.88,7.35,6.62,393.93,7,8,6,6,5,8,6.43,5,8,8,8,5,7,8,7,7.0,6.71,5,7,8,7,7,5,6,9,6.75,6.73,7,8,6,7,5,6,7,6,6.5,6.67,8,7,8,7,5,7,9,6,7.12,6.76,6,6.63
5.11,6.88,6.88,449.43,7,7,7,5,5,6,6.0,7,6,6,7,6,5,5,6,6.0,6.0,5,7,5,8,6,5,6,5,5.88,5.96,8,7,5,6,5,7,8,5,6.38,6.06,7,6,7,6,5,8,7,5,6.38,6.13,6,6.11
5.28,7.02,7.39,594.52,9,8,9,8,9,8,8.43,10,10,8,10,10,8,10,10,9.5,8.96,8,10,10,7,9,8,9,10,8.88,8.94,10,9,10,10,8,10,10,9,9.5,9.08,10,8,10,9,9,8,10,9,9.12,9.09,7,8.74
7.52,7.76,7.26,566.15,7,8,6,9,10,9,8.29,9,8,9,9,10,7,8,10,8.75,8.52,7,7,5,10,8,8,7,6,7.25,8.1,8,10,10,8,8,9,10,10,9.12,8.35,10,8,9,8,9,9,10,7,8.75,8.43,10,8.69
8.56,8.34,9.64,946.47,10,10,9,10,8,9,9.14,8,8,9,9,10,8,10,9,8.88,9.01,10,7,8,9,8,9,6,7,8.0,8.67,6,9,9,8,9,6,7,9,7.88,8.48,9,8,9,9,8,10,10,7,8.75,8.53,8,8.44
8.14,7.01,5.78,506.42,5,6,6,6,7,5,5.71,8,7,8,5,5,7,9,6,6.88,6.3,6,6,5,7,8,5,7,5,6.12,6.24,5,6,7,8,5,5,7,6,6.12,6.21,5,8,7,7,7,6,5,6,6.38,6.24,6,6.2
7.67,6.19,5.99,562.39,6,5,6,8,7,8,6.86,7,5,9,7,10,7,9,9,7.88,7.37,6,7,5,7,5,7,6,5,6.0,6.91,6,6,6,8,6,6,7,5,6.25,6.75,7,8,7,7,6,8,8,7,7.25,6.85,5,6.54
5.27,7.54,6.14,411.61,5,7,6,7,7,8,6.57,5,7,8,9,6,7,8,9,7.38,6.98,6,9,6,6,6,6,8,6,6.62,6.86,7,8,8,6,5,8,8,8,7.25,6.96,7,6,8,5,9,5,8,8,7.0,6.96,8,7.14
8.54,8.29,8.3,947.99,10,9,10,10,9,9,9.43,10,10,9,9,8,10,8,8,9.0,9.21,10,10,9,8,10,8,10,9,9.25,9.23,10,8,10,8,10,10,9,9,9.25,9.23,8,10,9,8,10,8,8,9,8.75,9.14,10,9.28
8.17,9.85,9.43,651.97,9,8,5,7,6,6,6.57,7,7,8,5,7,6,10,5,6.88,6.73,7,8,7,7,6,6,9,7,7.12,6.86,6,7,6,8,8,7,8,7,7.12,6.92,8,7,7,7,7,7,9,7,7.38,7.01,6,6.85
7.73,7.52,5.52,550.25,7,8,5,7,8,7,6.86,6,7,8,6,6,7,7,6,6.62,6.74,7,7,8,7,6,5,7,7,6.75,6.74,6,7,8,6,7,7,6,8,6.88,6.78,7,5,6,7,9,7,7,10,7.25,6.87,9,7.23
8.34,8.06,8.54,713.66,9,9,8,9,9,9,8.43,8,10,10,8,6,8,10,7,8.38,8.4,8,6,6,9,8,8,5,5,6.88,7.9,7,8,8,5,6,6,8,8,7.0,7.67,8,8,8,6,9,6,8,9,7.75,7.69,8,7.74
9.06,8.56,8.72,805.33,10,9,10,8,9,8,9.14,9,10,8,6,10,9,10,8,8.75,8.95,8,8,10,8,9,7,7,10,8.38,8.76,8,8,9,10,8,7,8,8,8.25,8.63,8,9,8,9,10,9,9,10,9.0,8.7,10,8.92
8.2,8.44,9.13,640.15,8,7,7,6,6,8,7.0,9,9,8,8,8,10,8,10,8.75,7.88,6,10,5,7,10,6,10,6,7.5,7.75,10,6,7,8,7,8,5,7,7.25,7.62,7,7,7,9,8,8,6,7,7.38,7.58,9,7.81
